A
B,,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8,ASAM8-D02in,ASAM8-D02in,ASAM8-D04in,ASAM8-D04in,ASAM8-D08in,ASAM8-D08in,ASAM8-D20in,ASAM8-D20in,ASAM8-D40in,ASAM8-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
29,19Apr2024 1220,76.12,,264.2,77.41,0,29.632,-2.6,,,,,,,,,,,
30,19Apr2024 1225,75.61,,265.1,92.3,0,30.744,-2.489,,,,,,,,,,,
31,19Apr2024 1230,74.73,,266.9,108.4,0,31.133,-2.4,,,,,,,,,,,
32,19Apr2024 1235,75.27,,266.6,124.6,0,30.485,-2.4,,,,,,,,,,,
33,19Apr2024 1240,75.35,,266.1,140.8,0,30.816,-2.333,,,,,,,,,,,
34,19Apr2024 1245,75.14,,266.6,160.8,0,29.797,-2.261,,,,,,,,,,,
35,19Apr2024 1250,75.4,,265,174.4,0,28.39,-2.161,,,,,,,,,,,
36,19Apr2024 1255,75.16,,265,155.5,0,28.8,-2.094,,,,,,,,,,,
37,19Apr2024 1300,74.92,,266.1,209.3,0,30.168,-1.917,36.3,4.178,39.9,4.822,42.3,6.6,,,39.9,5.822,
38,19Apr2024 1305,74.03,,268.9,226.1,0,30.521,-1.789,,,,,,,,,,,
39,19Apr2024 1310,73.52,,267.2,241.7,0,32.872,-1.7,,,,,,,,,,,
40,19Apr2024 1315,73.28,,268.7,257.3,0,33.725,-1.572,,,,,,,,,,,
41,19Apr2024 1320,72.9,,268.8,275.3,0,32.112,-1.444,,,,,,,,,,,
42,19Apr2024 1325,72.68,,269,295.8,0,32.465,-1.294,,,,,,,,,,,
43,19Apr2024 1330,71.87,,269,166.6,0,33.412,-1.339,,,,,,,,,,,
44,19Apr2024 1335,71.64,,266.3,324.7,0,34.168,-1.189,,,,,,,,,,,
45,19Apr2024 1340,71.2,,269.2,344.6,0,33.448,-1.022,,,,,,,,,,,
46,19Apr2024 1345,71.58,,268,362.1,0,30.928,-0.839,,,,,,,,,,,
47,19Apr2024 1350,70.86,,269.4,385.9,0,32.263,-0.744,,,,,,,,,,,
48,19Apr2024 1355,70.43,,267.9,410.7,0,31.244,-0.583,,,,,,,,,,,
49,19Apr2024 1400,69.81,,275.3,316.5,0,32.152,-0.361,36.3,4.061,39.8,4.639,42.2,6.461,,,40,5.861,
50,19Apr2024 1405,67.88,,282,455,0,36.688,-0.106,,,,,,,,,,,
51,19Apr2024 1410,66.23,,282.9,319.3,0,38.131,-0.083,,,,,,,,,,,
52,19Apr2024 1415,66.22,,286.8,317.1,0,39.355,-0.272,,,,,,,,,,,
53,19Apr2024 1420,66.3,,288.1,295.2,0,37.8,-0.2,,,,,,,,,,,
54,19Apr2024 1425,63.68,,286.7,427.3,0,44.168,-0.122,,,,,,,,,,,
55,19Apr2024 1430,63.35,,281.6,279.8,0,41.688,0.033,,,,,,,,,,,
56,19Apr2024 1435,64.62,,284.6,274.4,0,38.801,0.122,,,,,,,,,,,
57,19Apr2024 1440,63.18,,283.3,256.2,0,42.653,0.056,,,,,,,,,,,
58,19Apr2024 1445,62.45,,284.5,497.7,0,46.652,0.139,,,,,,,,,,,
59,19Apr2024 1450,61.91,,284.1,307.8,0,43.52,0.167,,,,,,,,,,,
60,19Apr2024 1455,61.71,,286.7,386.2,0,44.597,0.261,,,,,,,,,,,
61,19Apr2024 1500,60.72,,287.2,386,0,46.505,0.533,36.2,4.122,39.8,4.561,42.3,6.361,,,39.9,5.917,
62,19Apr2024 1505,60.32,,293.2,265.8,0,47.635,0.267,,,,,,,,,,,
63,19Apr2024 1510,58.8,,294.9,560.2,0,47.372,0.622,,,,,,,,,,,
64,19Apr2024 1515,53.95,,288.2,554.4,0,48.672,0.811,,,,,,,,,,,
65,19Apr2024 1520,54.18,,298,416.7,0,49.615,0.633,,,,,,,,,,,
66,19Apr2024 1525,58.61,,289.6,210.3,0,46.912,0.289,,,,,,,,,,,
67,19Apr2024 1530,60,,288.4,245.8,0,44.096,0.328,,,,,,,,,,,
68,19Apr2024 1535,59.49,,292.1,290.6,0,46.688,0.456,,,,,,,,,,,
69,19Apr2024 1540,58.44,,299,506.6,0,45.54,0.833,,,,,,,,,,,
70,19Apr2024 1545,59.99,,286.2,251,0,40.928,0.456,,,,,,,,,,,
71,19Apr2024 1550,59.82,,291.2,320.9,0,44.892,0.456,,,,,,,,,,,
72,19Apr2024 1555,61.22,,287.2,199.7,0,43.337,0.222,,,,,,,,,,,
73,19Apr2024 1600,62.17,,290.4,281.1,0,43.06,0.211,36.1,4.3,39.6,4.539,42.3,6.3,,,39.9,5.839,

A
B,,HMLS2,HMLS2,HMLS2,HMLS2,HMLS2,HMLS2,HMLS2,HMLS2-D02in,HMLS2-D02in,HMLS2-D04in,HMLS2-D04in,HMLS2-D08in,HMLS2-D08in,HMLS2-D20in,HMLS2-D20in,HMLS2-D40in,HMLS2-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,77.26,,257.7,0,0,16.15,-4.117,29.4,6.2,32.4,7.4,33.2,8.622,25,8.5,22,6.9,
2,19Apr2024 1005,75.57,,263.8,0,0,17.111,-3.694,,,,,,,,,,,
3,19Apr2024 1010,74.82,,271.2,0,0,16.927,-3.511,,,,,,,,,,,
4,19Apr2024 1015,73.31,,273.8,0,0,16.297,-3.311,,,,,,,,,,,
5,19Apr2024 1020,73.8,,272.1,0,0,17.039,-3.322,,,,,,,,,,,
6,19Apr2024 1025,75.3,,268.4,0,0,18.112,-3.5,,,,,,,,,,,
7,19Apr2024 1030,76.84,,266.1,0,0,16.704,-3.667,,,,,,,,,,,
8,19Apr2024 1035,76.45,,264.7,0,0,17.075,-3.628,,,,,,,,,,,
9,19Apr2024 1040,76.05,,262.2,0,0,16.668,-3.522,,,,,,,,,,,
10,19Apr2024 1045,74.3,,267.1,0,0,18.281,-3.361,,,,,,,,,,,
11,19Apr2024 1050,71.56,,272.9,0,0,19.948,-3.033,,,,,,,,,,,
12,19Apr2024 1055,68.94,,276.8,0,0,19.984,-2.706,,,,,,,,,,,
13,19Apr2024 1100,67.64,,275.2,0,0,20.815,-2.506,29.4,5.9,32.4,7.2,33.1,8.461,24.9,8.5,22,6.9,
14,19Apr2024 1105,67.5,,273.1,0,0,21.463,-2.417,,,,,,,,,,,
15,19Apr2024 1110,67.04,,270.9,0,0,21.503,-2.289,,,,,,,,,,,
16,19Apr2024 1115,66.64,,268.9,0,0,22.151,-2.228,,,,,,,,,,,
17,19Apr2024 1120,65.66,,266.5,0,0,22.522,-2.033,,,,,,,,,,,
18,19Apr2024 1125,68.1,,266.1,0,0,22.151,-2.344,,,,,,,,,,,
19,19Apr2024 1130,69.05,,264.9,0,0,22.133,-2.483,,,,,,,,,,,
20,19Apr2024 1135,69.64,,265.8,0,0,23.281,-2.6,,,,,,,,,,,
21,19Apr2024 1140,69.34,,268.6,0,0,22.669,-2.6,,,,,,,,,,,
22,19Apr2024 1145,68.48,,269.3,0,0,23.54,-2.539,,,,,,,,,,,
23,19Apr2024 1150,67.81,,266.6,0,0,24.466,-2.411,,,,,,,,,,,
24,19Apr2024 1155,68.63,,263.1,5,0,24.631,-2.433,,,,,,,,,,,
25,19Apr2024 1200,68.5,,260.8,16.37,0,25.409,-2.389,29.3,5.7,32.4,6.9,33.1,8.3,24.9,8.5,22,6.961,
26,19Apr2024 1205,68.49,,262.3,30.71,0,24.743,-2.3,,,,,,,,,,,
27,19Apr2024 1210,68.23,,264.8,46.77,0,25.243,-2.161,,,,,,,,,,,
28,19Apr2024 1215,65.74,,271,65,0,26.834,-1.822,,,,,,,,,,,
29,19Apr2024 1220,65.08,,273.9,75.79,0,26.114,-1.622,,,,,,,,,,,
30,19Apr2024 1225,65.18,,276,97.3,0,24.984,-1.517,,,,,,,,,,,
31,19Apr2024 1230,65.76,,280,103.6,0,23.17,-1.5,,,,,,,,,,,
32,19Apr2024 1235,65.99,,280.2,93,0,22.651,-1.5,,,,,,,,,,,
33,19Apr2024 1240,66.42,,284.6,115.1,0,21.982,-1.494,,,,,,,,,,,
34,19Apr2024 1245,66.9,,283.7,128.2,0,22.111,-1.367,,,,,,,,,,,
35,19Apr2024 1250,66.41,,283.2,143.3,0,22.558,-1.178,,,,,,,,,,,
36,19Apr2024 1255,65.67,,281.1,163.6,0,24.113,-0.983,,,,,,,,,,,
37,19Apr2024 1300,62.57,,284.9,182.1,0,27.133,-0.711,29.3,5.522,32.3,6.7,33.1,8.222,24.9,8.478,22,6.978,
38,19Apr2024 1305,61.89,,287.2,197,0,26.946,-0.5,,,,,,,,,,,
39,19Apr2024 1310,60.78,,289.2,212.3,0,30.28,-0.306,,,,,,,,,,,
40,19Apr2024 1315,60.32,,289.2,227.3,0,29.743,-0.144,,,,,,,,,,,
41,19Apr2024 1320,59,,290.6,242.4,0,33.3,0,,,,,,,,,,,
42,19Apr2024 1325,58.91,,289.5,257.8,0,31.576,0.139,,,,,,,,,,,
43,19Apr2024 1330,57.91,,287.6,273.2,0,34.632,0.294,,,,,,,,,,,
44,19Apr2024 1335,57.35,,288.3,290.5,0,34.373,0.383,,,,,,,,,,,
45,19Apr2024 1340,57.16,,289,304.6,0,32.04,0.556,,,,,,,,,,,
46,19Apr2024 1345,56.88,,291.7,318.6,0,34.243,0.761,,,,,,,,,,,
47,19Apr2024 1350,56.83,,289.3,335.6,0,33.113,0.889,,,,,,,,,,,
48,19Apr2024 1355,56.49,,291.1,351.4,0,34.207,1.028,,,,,,,,,,,
49,19Apr2024 1400,55.7,,289.8,366.8,0,36.151,1.072,29.3,5.339,32.3,6.561,33.1,8.078,24.9,8.5,22,7,
50,19Apr2024 1405,55.54,,288.3,382.5,0,34.927,1.256,,,,,,,,,,,
51,19Apr2024 1410,54.11,,287.8,399.6,0,40.133,1.389,,,,,,,,,,,
52,19Apr2024 1415,53.71,,288.3,414.3,0,40.169,1.439,,,,,,,,,,,
53,19Apr2024 1420,54.38,,297.2,429.2,0,37.112,1.528,,,,,,,,,,,
54,19Apr2024 1425,53.2,,299.9,445.4,0,39.892,1.811,,,,,,,,,,,
55,19Apr2024 1430,52.49,,297.2,461.7,0,40.208,2.05,,,,,,,,,,,
56,19Apr2024 1435,51.47,,293.6,478.1,0,42.077,2.056,,,,,,,,,,,
57,19Apr2024 1440,50.32,,297.3,495.3,0,44.633,2.3,,,,,,,,,,,
58,19Apr2024 1445,50.07,,291.2,512.1,0,44.856,2.244,,,,,,,,,,,
59,19Apr2024 1450,50.59,,293.2,528.7,0,43.985,2.589,,,,,,,,,,,
60,19Apr2024 1455,48.51,,303.1,543.2,0,42.595,2.594,,,,,,,,,,,
61,19Apr2024 1500,48.88,,297.5,556.9,0,43.06,2.806,29.3,5.3,32.3,6.4,33.1,7.961,24.9,8.4,22,7.022,
62,19Apr2024 1505,47.46,,296.8,571.2,0,47.448,2.822,,,,,,,,,,,
63,19Apr2024 1510,47.1,,309.7,585.1,0,40.097,3.067,,,,,,,,,,,
64,19Apr2024 1515,46.65,,298.2,598.2,0,43.132,3.05,,,,,,,,,,,
65,19Apr2024 1520,46.03,,301.1,612.1,0,45.356,2.994,,,,,,,,,,,
66,19Apr2024 1525,46.4,,304.4,625.7,0,42.8,2.956,,,,,,,,,,,
67,19Apr2024 1530,46.76,,308.1,639.1,0,41.875,3.167,,,,,,,,,,,
68,19Apr2024 1535,45.63,,305.6,652.7,0,44.539,3.167,,,,,,,,,,,
69,19Apr2024 1540,45.38,,299.5,664.3,0,46.3,3.133,,,,,,,,,,,
70,19Apr2024 1545,45.66,,303.4,677,0,42.984,3.583,,,,,,,,,,,
71,19Apr2024 1550,44.58,,305.1,691.3,0,44.856,3.467,,,,,,,,,,,
72,19Apr2024 1555,45.07,,305.7,704.4,0,42.484,3.644,,,,,,,,,,,
73,19Apr2024 1600,45.88,,303.1,716.9,0,41.429,3.828,29.3,5.539,32.3,6.4,33.1,7.8,24.9,8.4,22.1,7,

A
B,,LCMS2,LCMS2,LCMS2,LCMS2,LCMS2,LCMS2,LCMS2,LCMS2-D02in,LCMS2-D02in,LCMS2-D04in,LCMS2-D04in,LCMS2-D08in,LCMS2-D08in,LCMS2-D20in,LCMS2-D20in,LCMS2-D40in,LCMS2-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,63.65,,250.7,0,0,16.074,-0.772,29.2,5.8,32.1,6.922,,,30.1,7.8,31.2,6.8,
2,19Apr2024 1005,60.72,,248.8,0,0,13.799,-0.361,,,,,,,,,,,
3,19Apr2024 1010,61.62,,242.5,0,0,11.131,-0.594,,,,,,,,,,,
4,19Apr2024 1015,64.66,,232.8,0,0,12.78,-0.928,,,,,,,,,,,
5,19Apr2024 1020,65.75,,241.6,0,0,11.981,-1.222,,,,,,,,,,,
6,19Apr2024 1025,65.33,,242.2,0,0,11.981,-1.239,,,,,,,,,,,
7,19Apr2024 1030,65.06,,247.9,0,0,12.168,-1.239,,,,,,,,,,,
8,19Apr2024 1035,64.1,,254.3,0,0,16.074,-1.106,,,,,,,,,,,
9,19Apr2024 1040,65.06,,256.4,0,0,16.186,-1.022,,,,,,,,,,,
10,19Apr2024 1045,66.11,,257.5,0,0,17.298,-1.089,,,,,,,,,,,
11,19Apr2024 1050,67.3,,260.5,0,0,16.816,-1.211,,,,,,,,,,,
12,19Apr2024 1055,69.43,,263.8,0,0,15.131,-1.617,,,,,,,,,,,
13,19Apr2024 1100,71.73,,263.4,0,0,15.649,-2.017,29.2,5.6,,,,,30.1,7.8,31.2,6.8,
14,19Apr2024 1105,73.64,,267,0,0,15.426,-2.206,,,,,,,,,,,
15,19Apr2024 1110,74.54,,273.3,0,0,14.926,-2.306,,,,,,,,,,,
16,19Apr2024 1115,73.52,,268.6,0,0,18.205,-2.194,,,,,,,,,,,
17,19Apr2024 1120,72.74,,265,0,0,17.633,-1.906,,,,,,,,,,,
18,19Apr2024 1125,73.58,,266.7,0,0,18.929,-2.056,,,,,,,,,,,
19,19Apr2024 1130,72.78,,272.7,0,0,18.853,-1.889,,,,,,,,,,,
20,19Apr2024 1135,69.93,,272.9,0,0,21.575,-1.433,,,,,,,,,,,
21,19Apr2024 1140,68.02,,274.1,0,0,22.111,-1.05,,,,,,,,,,,
22,19Apr2024 1145,67.56,,272.5,0,0,22.817,-0.978,,,,,,,,,,,
23,19Apr2024 1150,68.28,,273.5,9.48,0,22.151,-1.044,,,,,,,,,,,
24,19Apr2024 1155,68.44,,276.5,15.97,0,21.852,-1.011,,,,,,,,,,,
25,19Apr2024 1200,68.78,,276.8,29.41,0,20.077,-1.056,28.8,5.5,,,,,30.1,7.8,31.2,6.8,
26,19Apr2024 1205,69.53,,277.7,38.97,0,19.188,-1.106,,,,,,,,,,,
27,19Apr2024 1210,69.24,,272.8,53.87,0,20.779,-1.011,,,,,,,,,,,
28,19Apr2024 1215,68.62,,271.5,67.31,0,21.298,-0.872,,,,,,,,,,,
29,19Apr2024 1220,67.25,,271.8,81.6,0,23.389,-0.567,,,,,,,,,,,
30,19Apr2024 1225,66.69,,274.9,95.8,0,22.298,-0.389,,,,,,,,,,,
31,19Apr2024 1230,66.95,,275.4,109.9,0,22.298,-0.3,,,,,,,,,,,
32,19Apr2024 1235,66.16,,279.1,124.7,0,25.427,-0.156,,,,,,,,,,,
33,19Apr2024 1240,65.77,,282.9,141.5,0,26.057,0.044,,,,,,,,,,,
34,19Apr2024 1245,65.58,,282.4,156.8,0,24.3,0.167,,,,,,,,,,,
35,19Apr2024 1250,66.17,,281.9,172,0,23.483,0.211,,,,,,,,,,,
36,19Apr2024 1255,65.85,,279.7,186.6,0,22.964,0.328,,,,,,,,,,,
37,19Apr2024 1300,65.31,,280.3,203.2,0,24.649,0.422,29.5,5.322,,,,,30.2,7.761,31.3,6.8,
38,19Apr2024 1305,64.45,,280.8,221,0,27.781,0.5,,,,,,,,,,,
39,19Apr2024 1310,64.4,,283.9,233.5,0,26.262,0.522,,,,,,,,,,,
40,19Apr2024 1315,65.09,,290,249,0,22.428,0.633,,,,,,,,,,,
41,19Apr2024 1320,64.11,,290.4,266.3,0,25.225,0.883,,,,,,,,,,,
42,19Apr2024 1325,63.58,,291.7,279.4,0,25.391,0.95,,,,,,,,,,,
43,19Apr2024 1330,62.62,,287.7,296.9,0,25.704,1.194,,,,,,,,,,,
44,19Apr2024 1335,62.02,,287.4,311.7,0,26.114,1.35,,,,,,,,,,,
45,19Apr2024 1340,60.48,,286,327.5,0,27.634,1.494,,,,,,,,,,,
46,19Apr2024 1345,59.12,,282.1,343.4,0,32.393,1.583,,,,,,,,,,,
47,19Apr2024 1350,59.04,,283.8,359.3,0,28.336,1.778,,,,,,,,,,,
48,19Apr2024 1355,58.52,,286.4,375.4,0,30.056,1.844,,,,,,,,,,,
49,19Apr2024 1400,57.61,,284.9,391.1,0,33.448,1.772,29.1,5.178,32,6.339,,,30.1,7.7,31.3,6.778,
50,19Apr2024 1405,58.36,,294.5,407.2,0,30.208,2.05,,,,,,,,,,,
51,19Apr2024 1410,57.4,,297.1,423.6,0,34.78,2.044,,,,,,,,,,,
52,19Apr2024 1415,57.48,,293.9,441.3,0,32.983,2.122,,,,,,,,,,,
53,19Apr2024 1420,56.91,,294.3,462.5,0,32.501,2.517,,,,,,,,,,,
54,19Apr2024 1425,56,,303.2,505.8,0,36.187,2.383,,,,,,,,,,,
55,19Apr2024 1430,55.7,,295.9,511,0,34.373,2.494,,,,,,,,,,,
56,19Apr2024 1435,55.47,,297.7,555.8,0,32.947,2.739,,,,,,,,,,,
57,19Apr2024 1440,54.34,,297.8,497.1,0,38.596,2.639,,,,,,,,,,,
58,19Apr2024 1445,53.4,,307.4,569.6,0,37.224,2.706,,,,,,,,,,,
59,19Apr2024 1450,53.16,,301.4,584.5,0,36.151,2.889,,,,,,,,,,,
60,19Apr2024 1455,52.33,,303.1,451.5,0,36.835,2.961,,,,,,,,,,,
61,19Apr2024 1500,52.2,,298,628.8,0,32.8,3.167,28.6,5.178,32,6.3,,,30.1,7.678,31.4,6.8,
62,19Apr2024 1505,51.93,,295,656.6,0,33.113,3.494,,,,,,,,,,,
63,19Apr2024 1510,50.86,,289.5,332.6,0,33.412,3.244,,,,,,,,,,,
64,19Apr2024 1515,51.23,,295.5,512.1,0,37.483,2.956,,,,,,,,,,,
65,19Apr2024 1520,51.13,,298.5,512.8,0,35.705,3.194,,,,,,,,,,,
66,19Apr2024 1525,48.9,,294.5,532.8,0,38.671,3.328,,,,,,,,,,,
67,19Apr2024 1530,48.11,,294.8,581,0,38.801,3.439,,,,,,,,,,,
68,19Apr2024 1535,47.45,,301.8,673.9,0,38.779,3.422,,,,,,,,,,,
69,19Apr2024 1540,47.64,,294,699.1,0,35.356,3.6,,,,,,,,,,,
70,19Apr2024 1545,45.5,,298.2,705,0,39.168,4.039,,,,,,,,,,,
71,19Apr2024 1550,45.48,,294.5,407.6,0,33.8,3.722,,,,,,,,,,,
72,19Apr2024 1555,46.6,,293.1,478.3,0,32.652,3.856,,,,,,,,,,,
73,19Apr2024 1600,45.58,,287.1,500.7,0,37.688,3.706,29.4,5.217,,,,,30.1,7.7,31.2,6.8,

A
B,,LLAS2,LLAS2,LLAS2,LLAS2,LLAS2,LLAS2,LLAS2,LLAS2-D02in,LLAS2-D02in,LLAS2-D04in,LLAS2-D04in,LLAS2-D08in,LLAS2-D08in,LLAS2-D20in,LLAS2-D20in,LLAS2-D40in,LLAS2-D40in
C,UTC,%-RelativeHumidity,Depth-Snow,Dir-Wind,Irrad,Precip,Speed-Wind,Temp-Air,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil,%-SoilMoisture,Temp-Soil
E
F,,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS,Raw-MADIS
Units,,%,mm,deg,W/m2,mm,kph,C,%,C,%,C,%,C,%,C,%,C
Type,,PER-AVER,INST-VAL,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-AVER,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL,INST-VAL
1,19Apr2024 1000,71.27,0,284.2,0,0,12.686,-3.461,31.3,3.061,34.1,4.4,30.7,5.9,35.3,6.1,,,
2,19Apr2024 1005,68.6,,290.3,0,0,19.519,-3.561,,,,,,,,,,,
3,19Apr2024 1010,67.42,,289.4,0,0,19.559,-3.606,,,,,,,,,,,
4,19Apr2024 1015,66.78,,288.9,0,0,21.78,-3.683,,,,,,,,,,,
5,19Apr2024 1020,66.81,,291.9,0,0,19.447,-3.794,,,,,,,,,,,
6,19Apr2024 1025,66.85,,296.6,0,0,21.355,-3.889,,,,,,,,,,,
7,19Apr2024 1030,66.58,,298.3,0,0,20.261,-3.922,,,,,,,,,,,
8,19Apr2024 1035,66.75,,293.4,0,0,18.947,-3.906,,,,,,,,,,,
9,19Apr2024 1040,67.88,,286.5,0,0,16.315,-4,,,,,,,,,,,
10,19Apr2024 1045,69.76,,283.6,0,0,16.355,-4.072,,,,,,,,,,,
11,19Apr2024 1050,71.38,,277.8,0,0,13.759,-4.228,,,,,,,,,,,
12,19Apr2024 1055,71.77,,280.4,0,0,15.966,-4.267,,,,,,,,,,,
13,19Apr2024 1100,71.71,0,284.3,0,0,17.741,-4.244,31.4,2.883,34.1,4.222,30.7,5.8,35.3,6.1,,,
14,19Apr2024 1105,71.6,,289.4,0,0,18.389,-4.2,,,,,,,,,,,
15,19Apr2024 1110,70.87,,283.8,0,0,19.667,-4.144,,,,,,,,,,,
16,19Apr2024 1115,70.78,,283.1,0,0,15.944,-4.211,,,,,,,,,,,
17,19Apr2024 1120,71.4,,278.6,0,0,17.168,-4.389,,,,,,,,,,,
18,19Apr2024 1125,71.55,,276.3,0,0,15.39,-4.439,,,,,,,,,,,
19,19Apr2024 1130,71.53,,274.9,0,0,17.132,-4.467,,,,,,,,,,,
20,19Apr2024 1135,71.87,,271.8,0,0,19.559,-4.522,,,,,,,,,,,
21,19Apr2024 1140,71.73,,270.6,0,0,21.445,-4.533,,,,,,,,,,,
22,19Apr2024 1145,72.64,,270.8,0,0,20.372,-4.667,,,,,,,,,,,
23,19Apr2024 1150,71.99,,274.9,0,0,20.002,-4.594,,,,,,,,,,,
24,19Apr2024 1155,71.57,,273.5,10.44,0,21.226,-4.533,,,,,,,,,,,
25,19Apr2024 1200,71,1.016,275.8,8.67,0,22.687,-4.45,31.3,2.7,34,4.022,30.6,5.639,35.3,6.1,,,
26,19Apr2024 1205,71.05,,275.5,14.67,0,18.205,-4.428,,,,,,,,,,,
27,19Apr2024 1210,71.37,,272.8,9.93,0,19.519,-4.444,,,,,,,,,,,
28,19Apr2024 1215,71.72,,273.8,10.48,0,19.447,-4.472,,,,,,,,,,,
29,19Apr2024 1220,72.08,,272.9,20.37,0,18.907,-4.411,,,,,,,,,,,
30,19Apr2024 1225,71.96,,274.7,22.14,0,19.26,-4.272,,,,,,,,,,,
31,19Apr2024 1230,71.48,,276.7,23.11,0,19.447,-4.144,,,,,,,,,,,
32,19Apr2024 1235,70.76,,277.3,25.22,0,19.224,-3.961,,,,,,,,,,,
33,19Apr2024 1240,69.69,,282.1,30.63,0,21.373,-3.744,,,,,,,,,,,
34,19Apr2024 1245,69.38,,279.4,38.99,0,19.112,-3.567,,,,,,,,,,,
35,19Apr2024 1250,68.46,,279,44.32,0,24.89,-3.461,,,,,,,,,,,
36,19Apr2024 1255,68.84,,283.8,48.59,0,21.391,-3.4,,,,,,,,,,,
37,19Apr2024 1300,68.36,2.032,278.8,68.6,0,25.668,-3.328,31.3,2.578,34,3.9,30.6,5.5,35.3,6.1,,,
38,19Apr2024 1305,68.34,,277.4,71.62,0,28.242,-3.206,,,,,,,,,,,
39,19Apr2024 1310,67.74,,281.9,70.89,0,30.132,-3.2,,,,,,,,,,,
40,19Apr2024 1315,68.17,,280.6,66.91,0,26.446,-3.117,,,,,,,,,,,
41,19Apr2024 1320,67.95,,282.4,61.21,0,29.261,-3.094,,,,,,,,,,,
42,19Apr2024 1325,68.44,,285.1,59.88,0,27.634,-3.044,,,,,,,,,,,
43,19Apr2024 1330,67.92,,281.5,62.81,0,25.891,-3,,,,,,,,,,,
44,19Apr2024 1335,67.75,,281.7,78.99,0,25.873,-2.911,,,,,,,,,,,
45,19Apr2024 1340,67.34,,283.5,88.9,0,23.908,-2.783,,,,,,,,,,,
46,19Apr2024 1345,65.48,,289.4,80.3,0,24.3,-2.7,,,,,,,,,,,
47,19Apr2024 1350,61.47,,294.8,85.7,0,34.337,-2.611,,,,,,,,,,,
48,19Apr2024 1355,57.84,,294.3,86.7,0,27.817,-2.6,,,,,,,,,,,
